rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/spider_man_homecoming,Chris Knight,FALSE,National Post,Fresh,,7/6/2017,"Darned if Holland's Spidey doesn't breathe new life into the old webslinger, who officially turns 55 this year and doesn't look a day over 15 in the movie. How'd they do it?"
m/spider_man_homecoming,Richard Roeper,TRUE,Chicago Sun-Times,Fresh,3.5/4,7/6/2017,"""Spider-Man: Homecoming"" is breezy fun."
m/spider_man_homecoming,Geoffrey Macnab,TRUE,Independent (UK),Fresh,5-Mar,7/6/2017,"Tom Holland's Peter Parker, one of the liveliest characters in last year's Captain America: Civil War, now has an entire movie devoted to him - one with plenty of youthful snap and crackle."
m/spider_man_homecoming,Leigh Paatsch,FALSE,Herald Sun (Australia),Fresh,5-Mar,7/6/2017,"By all means put out the welcome mat for this Homecoming, but just don't expect too many vivid memories of the visit."
m/spider_man_homecoming,Nigel Andrews,TRUE,Financial Times,Fresh,5-Apr,7/6/2017,"The screen is a Fourth of July for firework special effects and pyrotechnic slug-outs by land, sky and sea. Take the kids; take the family; take yourself."
m/spider_man_homecoming,Kristen O'Neal,FALSE,Birth.Movies.Death.,Fresh,,7/6/2017,Marvel's heartfelt and wonderfully down to Earth approach to Spider-Man is a winner.
m/spider_man_homecoming,Jeanne Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,,7/6/2017,It's a summer blockbuster worthy of the moniker.
m/spider_man_homecoming,David Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,,7/6/2017,"Director Jon Watts and a mostly familiar cast have managed to put a fresh face on the franchise, one that's entertaining to boot."
m/spider_man_homecoming,Michael O'Sullivan,TRUE,Washington Post,Fresh,4-Mar,7/6/2017,"An authentic, refreshingly nerdy and high-spirited reboot of the well-worn Marvel franchise ..."
m/spider_man_homecoming,Jeff Reed,FALSE,Columbus Alive,Fresh,3.5/5,7/6/2017,"In Holland, the silver screen has its youngest and best Spider-Man yet. He's juvenile, irresponsible and amateur. He's a kid. And you feel for him, since we've all experienced the social pressures of school."
m/spider_man_homecoming,Matt Neal,FALSE,ABC Radio (Australia),Fresh,5-Apr,7/6/2017,"The filmic equivalent of mum's lasagne - it's comforting, tasty, nothing special, but exactly what you're looking for."
m/spider_man_homecoming,Dann Gire,FALSE,Chicago Daily Herald,Fresh,4-Mar,7/6/2017,Holland plays a 15-year-old Peter Parker with such joyous naiveté and youthful exuberance that his predecessors -- the nerdy Tobey Maguire and the neatly coifed Andrew Garfield -- now seem more like grad students than high schoolers.
m/spider_man_homecoming,Marc Savlov,FALSE,Austin Chronicle,Fresh,5-Mar,7/6/2017,"For the first time, the most popular of all of Marvel's 1960s-era characters genuinely focuses less on the amazing and more on the boy behind the mask, and that's a welcome change of pace."
m/spider_man_homecoming,Britton Peele,TRUE,Dallas Morning News,Fresh,B+,7/6/2017,"The costumed antics of Homecoming are a joy to watch, with tense set pieces and well-choreographed action, but some of the movie's brightest spots are in its more down-to-earth moments."
m/spider_man_homecoming,David Frese,FALSE,Kansas City Star,Fresh,4-Mar,7/6/2017,"Ultimately, ""Spider-Man: Homecoming"" manages to be surprising, uplifting and heroic - all without letting our hero emerge too triumphant."
m/spider_man_homecoming,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,4-Mar,7/6/2017,"Within seconds of meeting these characters, I got past the feeling that another Spider-Man seemed premature. Heck, when a superhero is as much fun as the one in ""Homecoming,"" he's always welcome."
m/spider_man_homecoming,Josh Bell,FALSE,Las Vegas Weekly,Fresh,3.5/5,7/6/2017,"Most of Homecoming proceeds according to reliable Marvel formula, with solid but generic direction from Jon Watts."
m/spider_man_homecoming,Michael Sangiacomo,FALSE,Cleveland Plain Dealer,Fresh,A,7/6/2017,"Holland was born to play this part, with just the right mixture of seriousness and silliness without ever being corny or cliche."
m/spider_man_homecoming,Steve Persall,FALSE,Tampa Bay Times,Fresh,B+,7/6/2017,"Spider-Man: Homecoming does the improbable, successfully rebooting a reboot of a trilogy that did the job well enough only a decade ago. It's a movie that could be unnecessary but isn't."
m/spider_man_homecoming,Brian Lowry,TRUE,CNN.com,Fresh,,7/6/2017,"Just as the character's primary goal here is about proving himself, in terms of Marvel injecting a rejuvenating vitality into its wayward wall-crawler, ""Spider-Man: Homecoming"" clears that bar and then some."
m/spider_man_homecoming,Pete Hammond,FALSE,Deadline Hollywood Daily,Fresh,5-Apr,7/6/2017,A smart and entertaining reboot of the Spider-Man franchise is young at heart and in execution. This could be the first true coming of age comic book movie that adults will like just as much as their kids.
m/spider_man_homecoming,Mabel Salinas,FALSE,Chilango.com,Fresh,5-Mar,7/7/2017,"Lots of comedy, Marvel universe and even Star Wars references, unexpected cameos, surprising plot twists and an uncontainable charisma from Holland will make you enjoy this film. [Full review in Spanish]"
m/spider_man_homecoming,Ed Whitfield,FALSE,The Ooh Tray,Fresh,,7/7/2017,Perfectly calibrated entertainment.
m/spider_man_homecoming,James Verniere,FALSE,Boston Herald,Fresh,B,7/7/2017,"Holland makes breakthrough, and rest of cast is excellent; film not so much. Hey, ho, let's kind of go?"
m/spider_man_homecoming,Pablo Villaça,FALSE,Cinema em Cena,Fresh,5-Apr,7/7/2017,I hope Sony don't do another reboot for some time now; I'd enjoy following this new iteration of the franchise for a while. [Full review in Portuguese.]
m/spider_man_homecoming,Erick Ortiz,FALSE,Butaca Ancha,Fresh,,7/7/2017,"The combination, which starts from the conflict between being a hero at the level of the Avengers or continuing to mature slowly, amuses and takes advantage of one of Marvel's most charismatic superheroes. [Full review in Spanish]"
m/spider_man_homecoming,Jorge (JJ) Negrete,FALSE,Butaca Ancha,Fresh,,7/7/2017,"The charisma of the cast transcends the expectation of seeing old acquaintances and gives the audience the opportunity to accept characters and different narrative arcs, instead of tracing models that had previously worked. [Full review in Spanish]"
m/spider_man_homecoming,Annlee Ellingson,FALSE,L.A. Biz,Fresh,,7/7/2017,"If Sony felt the need to hit the restart button yet again on its signature superhero, Spider-Man: Homecoming is the way to do it."
m/spider_man_homecoming,Kenneth R. Morefield,FALSE,Christianity Today,Fresh,3.5/4,7/7/2017,Not retelling the origin story also gives the film room to explore and develop its characters.
m/spider_man_homecoming,Mike McGranaghan,FALSE,Aisle Seat,Fresh,3.5/4,7/7/2017,"Spider-Man: Homecoming isn't really a Spider-Man movie. It's a Peter Parker movie, and that turns out to be an incredibly good thing."
m/spider_man_homecoming,Matthew Lickona,TRUE,San Diego Reader,Fresh,5-Mar,7/7/2017,What are the odds that a film with six credited screenwriters and a director (Jon Watts) with more Onion content than anything else could recapture the youthful thrill of superhero movies in general and the youthful appeal of Spider-Man in particular?
m/spider_man_homecoming,Kevin A. Ranson,FALSE,MovieCrypt.com,Fresh,4-Apr,7/7/2017,"Can the MCU breathe new life into an beaten-down and bloated spider? ... yes, true believers! Tom Holland is Spider-Man... Keaton does for the Vulture what Molina did for Doc Ock - 'nuff said."
m/spider_man_homecoming,Gary Wolcott,FALSE,Tri-City Herald,Fresh,5-May,7/7/2017,"Best Spider-Man ever. Maguire so-so, Garfield too dark. Holland's SM is brash & funny as hell like the original comic. Well done. Most fun I've had in a theater all year."
m/spider_man_homecoming,Betsy Bozdech,FALSE,Common Sense Media,Fresh,5-Apr,7/7/2017,"Diverse, entertaining reboot has some language, violence."
m/spider_man_homecoming,Roger Tennis,FALSE,Cinemaclips.com,Fresh,5-Apr,7/7/2017,This refreshing new spin on the Spider-Man legend is fun and lighthearted with a few thrills along the way.
m/spider_man_homecoming,Phil Villarreal,FALSE,ABC Tucson,Fresh,3.5/4,7/7/2017,"It's taken six tries, but Marvel has finally nailed the spirit of its most iconic character on the silver screen."
m/spider_man_homecoming,Keith Watson,FALSE,Slant Magazine,Rotten,2.5/4,7/7/2017,"By partially demonstrating what a newer, fresher superhero movie might look like, Homecoming ultimately underlines its own genre-defined limitations."
m/spider_man_homecoming,Mathew DeKinder,FALSE,Suburban Journals of St. Louis,Fresh,5-Apr,7/7/2017,"Marvel clearly had no interest in wasting this opportunity and now Spider-Man has his own Marvel-approved movie ""Spider-Man: Homecoming"" and the result is the best Spider-Man movie ever made."
m/spider_man_homecoming,Christian Toto,FALSE,HollywoodInToto.com,Fresh,4-Mar,7/7/2017,The Greatest American Hero: The Movie.
m/spider_man_homecoming,Kurt Loder,FALSE,Reason Online,Fresh,,7/7/2017,"Another bleedin' Spider-Man movie, you say?"
m/spider_man_homecoming,Kirk Baird,FALSE,Toledo Blade,Fresh,4-Apr,7/7/2017,"Spider-Man: Homecoming is light, quick and never too serious, bounding with a playful sense of humor lacking in the increasingly angsty and no longer fun franchise."
m/spider_man_homecoming,Jonathan W. Hickman,FALSE,Daily Film Fix,Fresh,10-Jul,7/7/2017,"An ungainly, cheeky swing from rooftop to rooftop has rarely been more endearing."
m/spider_man_homecoming,Josh Terry,FALSE,Deseret News (Salt Lake City),Fresh,3.5/4,7/7/2017,"Director Jon Watts' film is a fun and exciting action piece, perfect for the summer season, and it turns up its heat right when you think it's going to run out of gas."
m/spider_man_homecoming,Dan Lybarger,FALSE,Arkansas Democrat-Gazette,Fresh,,7/7/2017,Watts effortlessly juggles classroom comedy with larger than life derring-do. Having Keaton for a villain really helps because his manic energy can be amusing and threatening -- depending on the context.
m/spider_man_homecoming,Sonny Bunch,FALSE,Washington Free Beacon,Fresh,4-Mar,7/7/2017,"Spider-Man: Homecoming is a fine, fun continuation of the MCU content factory."
m/spider_man_homecoming,Charlotte O'Sullivan,TRUE,London Evening Standard,Fresh,5-Apr,7/7/2017,"Holland probably has five more years in which to dazzle us, and it'll be a crime if Batalon and Zendaya aren't by his side. This franchise is now all about Peter and his friends. Here's looking at you, kids."
m/spider_man_homecoming,Libby Purves,FALSE,Daily Mail (UK),Fresh,5-Apr,7/7/2017,For all the CGI-jinks (well up to standard) this is as much a high-school movie as classic superhero stuff.
m/spider_man_homecoming,Allan Hunter,FALSE,Daily Express (UK),Fresh,5-Apr,7/7/2017,"The notion of an immature, untrained Spider-Man brings a fresh feel and the always reliable Michael Keaton makes a sinister but strangely sympathetic villain as The Vulture."
m/spider_man_homecoming,Steve Crum,FALSE,Video-Reviewmaster.com,Fresh,A,7/7/2017,"This one is the best Spider-Man movie ever, and among the best of any in the history of superhero films."
m/spider_man_homecoming,Jeffrey Lyles,FALSE,Lyles' Movie Files,Fresh,9.5/10,7/7/2017,"It's taken six films and three iterations of the character, but Spider-Man: Homecoming is finally the comic version Spider-Man come to the big screen."
m/spider_man_homecoming,Sarah Ward,FALSE,ArtsHub,Fresh,3.5/5,7/7/2017,"A superhero movie viewers will want to spend more time with, but not because it's a superhero movie."
m/spider_man_homecoming,Nandini Ramnath,FALSE,Scroll.in,Fresh,,7/7/2017,"Seamless and often stunning visual effects, fast-paced action, smooth writing, nods to the political churn in America, and an easily identifiable and charming hero."
m/spider_man_homecoming,Christopher Lawrence,FALSE,Las Vegas Review-Journal,Fresh,B,7/7/2017,"For long stretches, ""Spider-Man: Homecoming"" is an above-average young-adult movie with some super powers thrown in."
m/spider_man_homecoming,Peter Rainer,TRUE,Christian Science Monitor,Fresh,B-,7/7/2017,Watts and his five other screenwriters are better at the small stuff - the jaunty high school scenes - than the kapowie CGI battle sequences.
m/spider_man_homecoming,Jim Judy,FALSE,Screen It!,Fresh,,7/7/2017,"The powers that be got it right this time as this is a thoroughly entertaining offering. (Full Content Review for Parents - Violence, Profanity, etc. - also Available)"
m/spider_man_homecoming,MaryAnn Johanson,FALSE,Flick Filosopher,Fresh,5-Apr,7/7/2017,Thoroughly charming. Spider-Man's signature light comedy works surprisingly well even as this story is uniquely steeped in the darker Marvel Cinematic Universe.
m/spider_man_homecoming,Matt Brunson,FALSE,Creative Loafing,Fresh,4-Mar,7/8/2017,"In most respects, Spider-Man: Homecoming swings and scores."
m/spider_man_homecoming,Al Alexander,FALSE,The Patriot Ledger,Fresh,B+,7/8/2017,"See ""Homecoming"" and tell me there's an Avengers character you love more. I don't expect to hear from you because I know I'm right. And I'm right because the magnificent Tom Holland proves I am."
m/spider_man_homecoming,Sean Burns,FALSE,Spliced Personality,Rotten,,7/8/2017,An exercise in diminishment. Feels like like one of the smallest and most inconsequential Marvel films yet.
m/spider_man_homecoming,Katherine Monk,FALSE,Ex-Press.com,Fresh,5-Apr,7/8/2017,"It's Holland's ability to capture the restless adolescent spirit that needs public affirmation, but also wants to hide under a rock, that makes it such a giddy treat. He's a recognizable kid struggling with identity issues -- on an exaggerated scale."
m/spider_man_homecoming,John Urbancich,FALSE,Your Movies (cleveland.com),Rotten,2.5/5,7/8/2017,"It plays like a very long TV show and might even remind old-timers of the '50s-era ""Adventures of Superman."" That's the laughable series in which no one ever recognized George Reeves after he showed up as Clark Kent as soon as his alter ego flew away."
m/spider_man_homecoming,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,B-,7/8/2017,The film sparkles best in its small scenes built around normal high school life.
m/spider_man_homecoming,Stephen Silver,FALSE,Splice Today,Fresh,4.5/5,7/8/2017,It's a nearly complete triumph- and all it took was going back to high school.
